Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9
0.38894477899768987,0.6742126592762108,0.5940955144867797,0.5885122178906972,0.46337200974226356,0.247451189297349,0.27145072988777574,0.38658869134870155,0.6081916121710356,0.26765705018045827
0.3696751769551656,0.6783609659729546,0.5453012028051403,0.5724690555667324,0.48861441555727714,0.2863656576659226,0.2698439332653866,0.36614204377100834,0.598120349557455,0.28352590102257835
0.3700662797344354,0.620443815932243,0.6759750541895104,0.5170190785700424,0.3784767999988896,0.27785061957962753,0.24613266989042604,0.3488360997839193,0.5776287485244462,0.27478330157549435
0.38543267029742645,0.6287875547330382,0.6141688381772878,0.6013300279278246,0.512314155531628,0.2708842006511334,0.2655612664475058,0.3971273639886328,0.6095733647339481,0.2869856823202397
0.3896354788764522,0.6630806267302667,0.6406413790268504,0.5373751471382748,0.4910021845536148,0.23891442721144873,0.2589331490290918,0.35404186223088097,0.5961920933959228,0.2537917519602775
0.3576121578606897,0.6636965866600955,0.6925132848868174,0.5245648029161969,0.45015744985435946,0.26958675724789405,0.2797455218609626,0.4103463820166222,0.598625098527207,0.2743490352603992
0.3597908048773084,0.6345405563187279,0.5956773295168856,0.5445281262430295,0.5451212440809747,0.28702630789341876,0.27338395595505016,0.4171647234634308,0.583974241111183,0.2815113473488575
0.3006693865544059,0.739305503435729,0.5705339039087076,0.580786851364973,0.5078911139452376,0.3325042976527779,0.267433738758748,0.3469448209288193,0.6247630915391582,0.30318193987646325
0.3807322948509557,0.6568721394125503,0.6083363991903861,0.5453864576655809,0.4776361352920211,0.30625287599143514,0.2501509504204458,0.36049913703924785,0.589327495436718,0.2992004633373142
0.4049303852325328,0.6984936990226469,0.5957932617222645,0.5071805134592089,0.48313001813574896,0.2461203831783325,0.26888486159576797,0.36965767520688364,0.5818869795140964,0.2570130271938367
0.3546302800172356,0.6152028000555947,0.6940171414274352,0.5477141305818598,0.4702117856358652,0.3046614552085174,0.23837854862746766,0.382579126554941,0.6094108206342046,0.2843532004858611
0.37927398386249744,0.6399828447665714,0.6317759808165482,0.5389799857709352,0.49678967530003093,0.2766258776729247,0.2617932453341829,0.3427024410356734,0.5882462172184828,0.29456627570962524
0.38973649536189514,0.6193689862285681,0.558336415046546,0.5584183907386788,0.5373827424773407,0.3491030137889888,0.31360102301049864,0.36544342028900867,0.5642906941054686,0.34588994081259794
0.37321610988770204,0.6775594427646576,0.6407932183484109,0.5632767040107729,0.4530206647025512,0.3181267865520896,0.2790165231787183,0.3632598786470629,0.6071789231694784,0.3099896427966842
0.3705605379260841,0.6354540147279892,0.5932216096857497,0.514889310951101,0.4666916874344118,0.23507723202163144,0.3189767241350854,0.3621713100430386,0.5648313640958866,0.2728297918255469
0.31034475291540287,0.6277182932529266,0.6165627007471501,0.5445263894428674,0.47291044636881363,0.3246211208389309,0.24566313758847036,0.3399899838774014,0.5778249592106985,0.31842920586297274
0.405476658468251,0.6225641015106356,0.6726741636683546,0.5419616896966222,0.5211591188692066,0.2432432197951946,0.35416703128564064,0.3940096948153671,0.5874715634932977,0.2775477647036364
0.3560886461331605,0.6970835230287185,0.6590489711128442,0.5511143496987025,0.4743071395138574,0.31607809423373934,0.3093976900104316,0.3855543579395051,0.6018442766989796,0.3086325957676397
0.355728819146258,0.7133708095708022,0.6451399005403506,0.5783966553780697,0.4576772155527147,0.3182045933145794,0.2997787439600472,0.3574923983382594,0.6324425930943871,0.3329454264878362
0.32485825047657935,0.734089089472918,0.6037533623431188,0.5441679380472271,0.4879309686958069,0.2909135408924366,0.2558580917835007,0.38354858720602825,0.6042482696006357,0.30393544145490314
0.40980992419240714,0.641386031243006,0.6435748450574375,0.5919898939623576,0.4879737399092914,0.2552682061236822,0.31476819474227025,0.34351330397231883,0.6142298153177199,0.2777439213802775
0.3690057566970455,0.6551241282404818,0.6643737401069116,0.4977425621643372,0.4590634397184652,0.2781304815564736,0.240891157695015,0.34017804607638835,0.5688240308555257,0.26297970411348537
0.3559328921672631,0.651149606507381,0.5677900639353237,0.5143731202891755,0.4899122688042403,0.33580288008937575,0.21135555545995843,0.3516757646792237,0.5565164339407342,0.30543239715720594
0.41435128641968455,0.6293420542722501,0.5636309568886084,0.4626113498865665,0.45519660785961946,0.269821176029458,0.2309035599083058,0.39052154510677317,0.5420362220966748,0.2629763839623611
0.4451587315175676,0.6697748487211985,0.5659161687099268,0.4814107688360352,0.49021249243136755,0.29417624636759854,0.2243841026793172,0.3302275898734668,0.554121066192411,0.27929228878447754
0.37630714839838,0.6635175475701911,0.6534947625660004,0.5271025292544504,0.4557738823735136,0.2769374155055142,0.3024659366026179,0.3663957137426923,0.5912486272269333,0.287314736715669
0.30343673068997523,0.6721993334905414,0.5920302893238123,0.5945820945006979,0.5242983590332015,0.2995541420859431,0.3154885398086842,0.30877710461003227,0.6199978646000686,0.31556579277848607
0.3336923425247367,0.6749244025213819,0.582950568138926,0.5716337048406941,0.4263910207189434,0.259632875696707,0.26088557731381923,0.35462989440540404,0.5970466559439642,0.26340781428414406
0.4220880720323208,0.6518054402203899,0.01452675626361799,0.5679575936373622,0.5400011497600632,0.26501998146320727,0.3080979190733062,0.34420192818907847,0.5896151350387262,0.29443711771434167
0.2974120083289493,0.6378204830520802,0.595236024438883,0.5438924343255931,0.4710169267897939,0.26058312881552226,0.31489282572544197,0.3795274397838435,0.5774633315902888,0.28564048166315525
0.4282548947631595,0.6681728639826199,0.5900167897453692,0.551210674452211,0.5092724307954009,0.31152468154657176,0.23219548227713416,0.3649432560113881,0.5850251246344551,0.29513355043982403
0.3493448689254697,0.6854312490060535,0.6058447583096034,0.5672869317525671,0.44864139906606226,0.3173977775955932,0.2853126456337778,0.3309576507647758,0.5997240891203961,0.29002621049874455
0.2867026487018536,0.6223562755965157,0.5940072686019096,0.5700974560268759,0.48193313071548416,0.2672961578011823,0.3237929782538682,0.3880770083720131,0.5854578580516363,0.28711325135149046
0.3985303196094341,0.6342635939694867,0.517196419319137,0.5683723700341095,0.42712112193583085,0.29042772482736967,0.35659887838114646,0.37891464086455917,0.5773382749111491,0.31805136582038473
0.3968820419035779,0.6184978244729162,0.6630035439892552,0.542633758280324,0.47633664956581634,0.30264950518528577,0.28430771479466066,0.3645654572647927,0.5856929321204936,0.31135088830975244
0.35162059352499275,0.6799820308467361,0.613089034125508,0.5719248269342365,0.5168434644326791,0.2484161386046846,0.3231218747171163,0.30406231891278535,0.6186027095235009,0.27160318882465306
0.3186526254815647,0.6179956726714266,0.628839110695318,0.5483869930018455,0.4825879151252841,0.3212889634960534,0.2301389955594022,0.34712313640977954,0.5772116323824585,0.30233711710770295
0.33142967651268695,0.640428488650489,0.631955153034935,0.5242178026429203,0.5489964707669526,0.2763458768572744,0.3104134785748034,0.3522829829594891,0.5902827696450172,0.28018575203435403
