Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9
-0.018429926,-0.042300028,0.011735057,0.198541455,0.277890192,0.282886826,0.268994483,0.28731309,0.076427578,0.289315826
-0.097460468,-0.083990049,-0.022739171,0.193228053,0.310414359,0.290444008,0.261206613,0.307846999,0.063077791,0.2808794
-0.095404542,-0.103364673,0.039725477,0.25032766,0.293076975,0.281918077,0.186615008,0.274856645,0.089991108,0.259774029
-0.023006493,-0.083017921,0.073907072,0.18144879,0.292807534,0.308669946,0.284420039,0.28959383,0.058001929,0.286721173
-0.078389011,-0.070402279,0.013271417,0.206910747,0.297013912,0.31681686,0.201986814,0.336909016,0.083257538,0.295533336
-0.051069337,-0.055057141,0.01730992,0.171849094,0.209546632,0.323387957,0.157299313,0.291485569,0.071419752,0.286761473
-0.068503939,-0.070283567,0.017103169,0.193918521,0.261366536,0.318801197,0.232337086,0.296982402,0.061606714,0.293249404
-0.096320036,-0.069212377,-0.006397191,0.200106628,0.270485645,0.292368082,0.228499796,0.290949273,0.076356799,0.284564818
-0.105483559,-0.120948713,0.081679624,0.147515719,0.263291071,0.275966001,0.163446032,0.340923719,0.062167065,0.257309407
-0.133813625,-0.005734202,0.059194338,0.185872999,0.304616784,0.267011738,0.239773014,0.279127683,0.102600366,0.250180058
-0.004082832,-0.037926729,0.109972367,0.228805875,0.23299449,0.285106843,0.240847647,0.281696679,0.117841694,0.285423163
-0.04277212,-0.093521624,0.050933949,0.149738755,0.265954463,0.261902389,0.272405987,0.293614844,0.062529766,0.265107066
0.01851046,-0.068766687,-0.069697576,0.187591673,0.28239668,0.263731278,0.246216988,0.259429347,0.04942593,0.262197339
-0.033299618,-0.097044249,0.106432749,0.225367888,0.253154399,0.26782422,0.156720778,0.249168852,0.108740008,0.244154758
-0.042722592,-0.10392679,0.085124949,0.155527422,0.315795169,0.259257905,0.232343927,0.284486595,0.058254569,0.266973813
0.013144251,-0.100873426,-0.045708087,0.202927761,0.27225189,0.232680961,0.213700211,0.302367592,0.041824548,0.228773237
-0.061064396,-0.146002195,0.07686505,0.194822883,0.279135816,0.295576899,0.310416986,0.23452273,0.058744092,0.296452304
-0.117781381,-0.109341169,0.041714842,0.120212254,0.298000975,0.288900222,0.26894805,0.277670502,0.035855386,0.284095913
-0.046425571,-0.025096293,-0.007560602,0.174339316,0.298843031,0.249148088,0.206108836,0.239979011,0.072594192,0.2405562
-0.155621992,-0.028766845,-0.034012354,0.225499646,0.258445195,0.30892323,0.202959356,0.243847339,0.092104927,0.291614487
-0.008389917,-0.118394337,0.095024965,0.195494888,0.287845539,0.317720567,0.220586289,0.282001183,0.071163325,0.292362827
0.019172628,-0.093329478,0.074372774,0.221257873,0.242656124,0.320119258,0.235072481,0.296638708,0.088653516,0.313208411
-0.015837619,-0.043005525,0.035954049,0.184702995,0.272543325,0.257109411,0.221792507,0.346114353,0.066312709,0.253191108
0.000358395,-0.087826005,0.039573974,0.227686439,0.298609345,0.266589386,0.242642171,0.255752745,0.070796311,0.277847435
-0.07221433078146033,-0.09604540083521274,0.024092631515296947,0.18646980626471632,0.2714330272926224,0.2913703252723199,0.2163396304980567,0.31340673311910217,0.06393816270372055,0.28038708220430775
0.048409106707381744,-0.09090594209621894,0.005291443267050333,0.25720168239523833,0.25336285440635997,0.3317089841976262,0.24197995912857562,0.25163279687077056,0.10005430889113964,0.31837149806941323
-0.03611689389589434,-0.0077937171024166085,0.08823372112728167,0.12703577884654949,0.2673501641607867,0.2582445335742025,0.25439587642872463,0.32605198054453544,0.06595346063841023,0.260257943107594
-0.0859580099623759,-0.06737973387247076,-0.02723838868988626,0.1489103752536194,0.28470757040170636,0.2950443921678074,0.22446617387326961,0.31563041948251147,0.037441026592403004,0.28326946798647334
-0.031109338847710277,-0.1011169151838105,-0.8824191810572536,0.15661538832350308,0.26096607933985383,0.28344063081601867,0.21915840353824012,0.26391827346315644,0.05147856283974117,0.2797163978435191
-0.014545924551765732,-0.09313263000483796,0.05361559377891467,0.16985752314391322,0.27663615307173917,0.2966240179036448,0.28843485685151826,0.26746626064643353,0.05782073660806164,0.28509991563793813
-0.01903732002623304,-0.008532613464120153,0.04823791954553913,0.14374293287414086,0.2905954985396306,0.21860505185954993,0.2712736609668873,0.2825058162761138,0.07845833363187049,0.2396976347101658
-0.07266715823286163,-0.12068795693222423,0.04767676073207561,0.17232229943519206,0.2718470014710941,0.27146052013240896,0.22495716059412252,0.2863667203107678,0.057538798687283954,0.27093504233502985
-0.06077943469742553,-0.12224746782382812,0.06832676503447743,0.17201985342071469,0.32351464177603617,0.33294641184850104,0.2917902794896168,0.31613114994218283,0.061461072000753125,0.317751434597215
0.022244828134597494,-0.06206169858149513,0.10364980261105772,0.19572324342312752,0.24759841793923254,0.32526358583049886,0.23553358787390843,0.2961952423102643,0.09427780444382594,0.29967714566030756
0.006474861482666627,-0.035237495542945974,0.04951951775813335,0.177468868142179,0.27762344096386293,0.2910765092817691,0.19591746100449092,0.3121654434546235,0.09285242559844908,0.2563437787373042
-0.06189206832281169,-0.0757140269718165,0.08174413206065534,0.17650877745777205,0.24608266073270624,0.34151655274728654,0.14159913145180036,0.27348542801781717,0.08378975977661174,0.2918401967049118
-0.07745557273094716,-0.11402066147578294,0.09024953712605388,0.146959268949322,0.2584415485041287,0.3541530105475592,0.3180617782978563,0.2931713273445067,0.06525369468402498,0.35538793689154713
0.01127720698009882,-0.1274300495508952,-0.01734199174801876,0.19939914826717575,0.2564855724848887,0.26876435050201164,0.2076567950545074,0.32496868154744263,0.04893160258478635,0.2550018455489156
-0.0573488443330864,-0.134302663641511,0.054145456239251155,0.19277145687177177,0.2693534220662137,0.3143747722177639,0.22207102150519908,0.28492493669515384,0.062266880641618005,0.3048034833132274
-0.012777535863739198,-0.122526577748574,0.007323559509527344,0.19983282651810796,0.2867503451231137,0.3224636492554138,0.3153360708633248,0.31918946399697123,0.05461692878187385,0.3161921831142549
-0.0746380773471722,-0.08181833761343582,-0.016084222505706847,0.15652370781306013,0.29950294538455124,0.24391278566935548,0.3077869241608522,0.30572984036071116,0.05211225895979532,0.24987312905627523
-0.0865895573729838,-0.10457536890204155,-0.07058389662384046,0.2204060705405695,0.31125390717074963,0.25972228542491926,0.28174403185103825,0.26596384239767934,0.049971600717608755,0.2729888652000918
-0.09824251229382552,-0.1040980598793616,-0.043255880119412726,0.21407932458840007,0.2998903741524179,0.2739679395991108,0.21030399655447063,0.22683561135673913,0.061869697058182904,0.26434489851454535
0.026002735912247887,-0.12337798659740717,0.056450240580439015,0.18873518578221793,0.25441710002441487,0.2940053809561616,0.17377705268178723,0.2369572161001865,0.06066863550154711,-0.9080967437920706
-0.10597414596959287,-0.06089900166737283,0.028717663651678604,0.12829508317672977,0.25740941193460953,0.2943948642677592,0.1733576917156514,0.2970073049255879,0.05367143888457804,0.2779585166805556
-0.09244586060105331,-0.07192002280033694,0.02584613205738684,0.19765594387379126,0.2812786597012684,0.3611465970012686,0.24896309867531108,0.31973998964479344,0.07030698872156393,0.33946737155427975
-0.17030859368576146,-0.05273896568612413,0.01181761818474869,0.1414268623767443,0.25662121437719,0.23371386120457505,0.23429503104135962,0.2621874491069289,0.06265573480029363,0.23179238337027885
-0.0414389409759387,-0.035834528426350376,0.02893010652870842,0.11254725008636579,0.25340640593055164,0.24373750125547367,0.22471824126180673,0.3102956327163051,0.04548244104460886,0.23465219941479654
0.05720684323234515,-0.09583344893762946,0.009101755357518782,0.1558197515122033,0.2253350789428743,0.21402287023247046,0.2672082978533048,0.2644736033511217,0.04498364632430474,0.20980096042694418
-0.074633164300131,-0.11069241455485412,0.03768506082533474,0.2398965494655123,0.26480768997524873,0.27524952503745714,0.21358271878235713,0.2763904454817858,0.0935826563052149,0.25346202697319953
-0.09674135603413525,-0.13011151916582953,-0.01760206658282859,0.17099918078860865,0.3385448210203559,0.24183150406790932,0.19051594197175037,0.20584533285518392,0.04218147137900696,0.2138206740544395
-0.07445033257757161,-0.06845869380328129,0.05061118046190405,0.15648804745168254,0.2730684414092608,0.27563666190626535,0.23799598574842662,0.2689687063073165,0.06401995382946346,0.25742152635862636
-0.06373692727888747,-0.07761255942944922,0.05134409045066324,0.22096505437877356,0.30659149812001374,0.3512584344633993,0.19715877017529504,0.24877552832134509,0.08147146192073218,0.3066288267145605
-0.07525454189500791,-0.11122644556327221,-0.048069934585031504,0.16524556874530227,0.2727603357457655,0.2806195267772358,0.20365031019767477,0.2823688912419011,0.030758109667117006,0.24318399627188847
-0.09516542676084971,-0.05586705695744276,0.0687859247182876,0.13932462906633636,0.25819905119288444,0.3058477603217604,0.2335258462098928,0.31224757870187236,0.0640578770017397,0.28765559856099254
-0.053113322957970444,-0.09652085725926729,0.053003278799211184,0.22209418612410814,0.2246925977488281,0.3024977248563443,0.13185419982262436,0.24444069606887053,0.08432015422698047,0.2475812078991646
-0.05250190544251465,-0.08367383950335516,-0.019833111590305208,0.19818336946692017,0.24186517600671698,0.2735174805422078,0.22352074685506995,0.3555806439055793,0.06322191747223993,0.269129984110418
-0.07354821564535641,-0.07837258194656516,0.034935576996601325,0.19387540851668694,0.29946555184184565,0.28140449511432464,0.2588237530777926,0.22404908741811602,0.06519659240039921,0.2762862353120734
-0.06842875629502687,0.011105842761005125,0.08400309493323932,0.1934529344105409,0.2712407170940927,0.23436147842832256,0.2674604409933947,0.2777175618396406,0.11353990883832155,0.23183169764867073
-0.07658060709437975,-0.06145294931740786,0.126364282070774,0.22556088346606806,0.2540506535661682,0.2541206555693627,0.20459187374548904,0.2608789148837978,0.11095313160444253,0.23737210670823017
0.025762907738177798,-0.06917935382651685,0.08747157257722815,0.20305020380058236,0.22612224166884376,0.32430748353653494,0.27377965836915164,0.26815282655554884,0.08269013082479204,0.2973253558071425
-0.09897746767523441,-0.08205432637851306,0.0480137805778722,0.2409918429170954,0.29089817123873907,0.32266537772845894,0.2593357832222727,0.2208905698330592,0.09503625798429027,0.3135890127151846
-0.020861874690056847,-0.08255212662908429,0.05294222100462531,0.10714580611471058,0.2682005759446875,0.27586788633046955,0.25734506415500746,0.3191526668244431,0.03720260638212669,0.26409955748265457
-0.058470628224317145,-0.14174615920646627,0.08988889169038905,0.19058352662689737,0.28106992349909254,0.2665453444103094,0.2469441200783331,0.2727219430013723,0.06304695040203123,0.2664824165192512
-0.06829636936494654,-0.09114843149908691,0.06939364547527926,0.17155448522900052,0.2946132918998303,0.30724530820216933,0.2627428705867567,0.3015789982418602,0.07688279252329555,0.30842961930982105
0.07438200963462194,-0.07605925455043394,0.0948109896581284,0.19326645083245708,0.2588978325428888,0.2926852474110666,0.2595901353000716,0.309100930121035,0.09921912619376005,0.2887470934151861
-0.1033414787315885,-0.04133939540829101,-0.04407446738129073,0.1591725930743959,0.23259076039312254,0.27907891309831645,0.25938368643004983,0.2909555190379809,0.04762036418114102,0.2788252300454963
0.028655695373759338,-0.10894308794376617,0.042255617574875615,0.16589653260409554,0.2586896152127198,0.31301207935466424,0.3005532284486412,0.25976934256543016,0.06299337413409911,0.2955546682567609
0.037462607439271656,-0.06292522816864488,-0.03666819675610722,0.15308179820004342,0.2467810127910719,0.2790346602929259,0.21889679854143296,0.30912847732112403,0.04003627965159806,0.27287705388841
-0.06267895793826117,-0.09314806198305448,0.042566454699301426,0.1882012960299937,0.24577669488407983,0.2805582364965624,0.27316841657066226,0.28885165608093755,0.07135335089557304,0.2849006455013694
-0.0707737580587503,-0.025862995131237354,0.031442174575204485,0.21749106905412274,0.25599484954828355,0.28363811559707885,0.17606561952223876,0.2677914553826015,0.08127231442305649,0.26839112740898186
-0.08500416758049323,-0.06672832491874348,0.0048840875798557,0.14099465351950613,0.2640092894505459,0.3209622943091681,0.37744017135707986,0.24101643901682945,0.036196348174429405,0.3196210003939408
-0.089991406332108,-0.07801387369754653,0.07036632258001507,0.19237495189709408,0.26930580500976653,0.2832464411133011,0.28749021406307773,0.31305176364730425,0.08217460283574773,0.3016076686914828
-0.0009493930531119243,-0.07127234660107462,-0.014540050162837659,0.19852167894351647,0.2753232000487482,0.31666764114227264,0.22106878388144846,0.19280491922553566,0.06123107451061793,0.30107436596792536
-0.02086136424332541,-0.12214143693285706,0.10680353260446362,0.2329609072135106,0.2563362834800538,0.2647729842161086,0.24795148840577053,0.34278672768644314,0.10157507637522944,0.2521801480092378
-0.05719843854384987,-0.12156062228740983,0.08790833578910084,0.12786082546151412,0.2599010786252878,0.29178066600999064,0.2719786047523436,0.3022988541383267,0.045446132748919066,0.28978156678679556
-0.12258446458576477,0.0026058831308972685,-0.021816879189549,0.22528610581486608,0.26157135517469077,0.2506541291667175,0.201962148181426,0.2756440829722073,0.09993664730679619,0.2499853386286357
-0.08216415373918862,-0.08934412333632069,0.07327014259745201,0.19260844047671455,0.2084759803636873,0.3426373710976005,0.2757256774114729,0.3057499127494747,0.07389728644225202,0.3197503747045114
-0.04139936995452387,-0.029732518441363598,0.05405154469852258,0.16955459509369852,0.26441394482974845,0.29897133768181194,0.26821071687440545,0.2792352261904909,0.08199971636557013,0.28229579271314953
0.04254898969684762,-0.10356447137996883,0.023902162899773538,0.20212939861521217,0.2552461386082343,0.3537527834181251,0.2653017403308253,0.3313938239538712,0.06906173153182293,0.326409024681666
-0.08850370742418912,-0.059081740532444194,0.00294864149859686,0.14443536854249484,0.2650300890212589,0.32146716302593736,0.19913966021445484,0.3221604573559884,0.04472593821936588,0.29426728086324627
