Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9
0.13752323285324497,0.04424238017345572,-0.05225170829108028,-0.0780431601173851,-0.2141530131981817,-0.16507903555357584,-0.0571160635589798,-0.24684318470017752,-0.04112926412152096,-0.15515603807619383
0.03235258567455346,0.10895031696990731,-0.1813973480291875,-0.1308201530856642,-0.19810625860175046,-0.19781701239129101,-0.20399169906631387,-0.23428022455956565,-0.08014149907302937,-0.18432909846494805
0.13233605759095135,0.0871269890266706,-0.21327445332377282,-0.24581996285170893,-0.23700403665532754,-0.25538502979877364,-0.1252923122480063,-0.30561739956363665,-0.1414738642181731,-0.20837934578631057
0.03633665502911465,0.17026934468457045,-0.23112285941288047,-0.1363241719712951,-0.3108534704307244,-0.1954447162348223,-0.19729422466294777,-0.22369224633151108,-0.052633154134374416,-0.19028336536622192
0.13715488069280712,0.04040342412870124,-0.3017043750994062,-0.14051140545566176,-0.09641701865740848,-0.18950487567365082,-0.2505957781662803,-0.25018585005446803,-0.12497920959574693,-0.2030053389920613
0.08966769761756344,0.15258507960524015,-0.2515369775574724,-0.1416294605158367,-0.15052656122694463,-0.2181358681106691,-0.30375552537609485,-0.2688122281848673,-0.07216768213896718,-0.24115900100752574
0.12210148075776428,0.06830993145210806,-0.09240358097290713,-0.25076616547878305,-0.1307536989562963,-0.1509412134786331,-0.1263564401173567,-0.25645387817326615,-0.10064541760910106,-0.12990976638570306
0.035767513002125995,0.03170337555245384,-0.24793875056732673,-0.11572279816844078,-0.14085191358372362,-0.17873193636827356,-0.14160057214878752,-0.19600900981584635,-0.10649215151864566,-0.13462444946929775
0.09405172716708332,0.09222923867775235,-0.04057769238856923,-0.07101259584980368,-0.21319691149392572,-0.21043970817291335,-0.20665278713416013,-0.18337007317249265,-0.03300553013738117,-0.21675221821255275
0.07978304206074749,0.09211105613989612,-0.10856592325461834,-0.12838820943299634,-0.14608325101138075,-0.16271920653191452,-0.2559256300072347,-0.3091771968331696,-0.053397695109057675,-0.19322643851584376
0.07024684673606019,0.06844178310655358,-0.18524284067317265,-0.212629329000946,-0.13386105557240924,-0.16432406193500737,-0.14006935026801914,-0.17857652972287485,-0.11255030837834445,-0.15064244597969467
0.026656311766567242,0.09327694185765467,-0.16813874287903374,-0.009394904864896025,-0.10627415557093856,-0.1722581647321464,-0.11969975753138895,-0.2241713813010099,-0.02164009135343392,-0.14402151831203747
0.04710070926378762,0.04192599008591236,-0.21283164445473224,-0.2111286307789817,-0.12155350630074446,-0.20863974060687274,-0.19602967332194643,-0.3076378813276869,-0.10892704662986985,-0.23483060523545407
0.17648521669639394,0.10997063258677175,-0.2667887326476337,-0.2260703288403687,-0.16160837483954138,-0.2236892690391309,-0.15236850149405845,-0.20415912717375084,-0.14160566538971553,-0.20609105675913708
