,mu_plus_ProbNNk,mu_plus_ProbNNpi,mu_plus_ProbNNmu,mu_plus_ProbNNe,mu_plus_ProbNNp,mu_plus_P,mu_plus_PT,mu_plus_ETA,mu_plus_PHI,mu_plus_PE,mu_plus_PX,mu_plus_PY,mu_plus_PZ,mu_plus_IPCHI2_OWNPV,mu_minus_ProbNNk,mu_minus_ProbNNpi,mu_minus_ProbNNmu,mu_minus_ProbNNe,mu_minus_ProbNNp,mu_minus_P,mu_minus_PT,mu_minus_ETA,mu_minus_PHI,mu_minus_PE,mu_minus_PX,mu_minus_PY,mu_minus_PZ,mu_minus_IPCHI2_OWNPV,K_ProbNNk,K_ProbNNpi,K_ProbNNmu,K_ProbNNe,K_ProbNNp,K_P,K_PT,K_ETA,K_PHI,K_PE,K_PX,K_PY,K_PZ,K_IPCHI2_OWNPV,Pi_ProbNNk,Pi_ProbNNpi,Pi_ProbNNmu,Pi_ProbNNe,Pi_ProbNNp,Pi_P,Pi_PT,Pi_ETA,Pi_PHI,Pi_PE,Pi_PX,Pi_PY,Pi_PZ,Pi_IPCHI2_OWNPV,B0_M,B0_ENDVERTEX_CHI2,B0_FDCHI2_OWNPV,B0_P,B0_PT,B0_PX,B0_PY,B0_PZ,Kstar_M,Kstar_ENDVERTEX_CHI2,Kstar_FDCHI2_OWNPV,Kstar_P,Kstar_PT,Kstar_PX,Kstar_PY,Kstar_PZ,J_psi_M,J_psi_ENDVERTEX_CHI2,J_psi_FDCHI2_OWNPV,J_psi_P,J_psi_PT,J_psi_PX,J_psi_PY,J_psi_PZ,q2,phi,costhetal,costhetak,B0_IPCHI2_OWNPV,B0_DIRA_OWNPV,B0_OWNPV_X,B0_OWNPV_Y,B0_OWNPV_Z,B0_FD_OWNPV,B0_ENDVERTEX_X,B0_ENDVERTEX_Y,B0_ENDVERTEX_Z
0,0.6630341267565244,0.02767579779723242,0.5979322228604251,0.018461538461538463,0.16414141414141414,0.018994413407821226,0.02389758179231864,0.01927984122483697,0.018862532152043438,0.01898910918737783,0.02377003869541183,0.022096469954190245,0.012621916236374068,0.022602144305998263,0.024480712166172102,0.022361603490591762,0.012845215157353887,0.005299417064122947,0.012345679012345678,0.018140589569161,0.016213086276780544,0.013079328973557009,0.018932874354561105,0.018125177003681676,0.020521841102316037,0.01776504297994269,0.01265458728789186,0.024663034126756526,0.7284580498866212,0.025092671799258625,0.8534183082271146,0.0,0.3123569794050343,0.018658892128279883,0.023871906841339156,0.019241982507288632,0.019144144144144143,0.01864258665889892,0.017714285714285714,0.017386264850767892,0.021578648495173196,0.0210896309314587,0.011156563778356264,0.01778304682868998,0.0,0.000970873786407767,0.015032211882605584,0.016087331226659004,0.01792215065807897,0.015819209039548022,0.018140589569161,0.015517241379310345,0.021535845848682345,0.017719348385252926,0.02394526795895097,0.01582815149802148,0.12886297376093298,0.018565400843881856,0.013749641936407904,0.018998272884283247,0.02407566638005159,0.01732811626607043,0.011140428026971563,0.015829694323144104,0.07925801011804384,0.016563146997929608,0.01700027419797093,0.02031602708803612,0.02617943823288792,0.017603634298693924,0.01541095890410959,0.019353055017970695,0.04239888423988842,0.021325648414985594,0.018109790605546124,0.0184066724187518,0.021046643913538114,0.019444444444444448,0.02351623740201568,0.017211703958691912,0.0375,0.016542597187758475,0.27611940298507465,0.02780094523213789,0.010183875530410185,0.0,0.002201430930104568,0.09900047596382675,0.016675931072818236,0.02127659574468085,0.013923698134224451,0.022780373831775703,0.015249929398475007
