,mu_plus_ProbNNk,mu_plus_ProbNNpi,mu_plus_ProbNNmu,mu_plus_ProbNNe,mu_plus_ProbNNp,mu_plus_P,mu_plus_PT,mu_plus_ETA,mu_plus_PHI,mu_plus_PE,mu_plus_PX,mu_plus_PY,mu_plus_PZ,mu_plus_IPCHI2_OWNPV,mu_minus_ProbNNk,mu_minus_ProbNNpi,mu_minus_ProbNNmu,mu_minus_ProbNNe,mu_minus_ProbNNp,mu_minus_P,mu_minus_PT,mu_minus_ETA,mu_minus_PHI,mu_minus_PE,mu_minus_PX,mu_minus_PY,mu_minus_PZ,mu_minus_IPCHI2_OWNPV,K_ProbNNk,K_ProbNNpi,K_ProbNNmu,K_ProbNNe,K_ProbNNp,K_P,K_PT,K_ETA,K_PHI,K_PE,K_PX,K_PY,K_PZ,K_IPCHI2_OWNPV,Pi_ProbNNk,Pi_ProbNNpi,Pi_ProbNNmu,Pi_ProbNNe,Pi_ProbNNp,Pi_P,Pi_PT,Pi_ETA,Pi_PHI,Pi_PE,Pi_PX,Pi_PY,Pi_PZ,Pi_IPCHI2_OWNPV,B0_M,B0_ENDVERTEX_CHI2,B0_FDCHI2_OWNPV,B0_P,B0_PT,B0_PX,B0_PY,B0_PZ,Kstar_M,Kstar_ENDVERTEX_CHI2,Kstar_FDCHI2_OWNPV,Kstar_P,Kstar_PT,Kstar_PX,Kstar_PY,Kstar_PZ,J_psi_M,J_psi_ENDVERTEX_CHI2,J_psi_FDCHI2_OWNPV,J_psi_P,J_psi_PT,J_psi_PX,J_psi_PY,J_psi_PZ,q2,phi,costhetal,costhetak,B0_IPCHI2_OWNPV,B0_DIRA_OWNPV,B0_OWNPV_X,B0_OWNPV_Y,B0_OWNPV_Z,B0_FD_OWNPV,B0_ENDVERTEX_X,B0_ENDVERTEX_Y,B0_ENDVERTEX_Z
0,0.06681199552230012,0.10033983187265248,0.10832333893019909,0.007177033492822967,0.04736594227275785,0.11407961528185948,0.11477584224953576,0.10331905781584581,0.09997784179038334,0.1140643782556431,0.10723646217404824,0.10961333806314295,0.1163049774965465,0.10837395160936196,0.0697811945594323,0.1019707105405894,0.1027926603764639,0.005662805662805663,0.05324727712787414,0.11542422207297964,0.11352902229088503,0.10164969540664326,0.10126018613349957,0.11535533563208096,0.1052960057061341,0.10477005540290978,0.11613188758574905,0.10109534925480337,0.540689655172414,0.10702656788259167,0.0,0.031238095238095235,0.6520638023725952,0.128977551657964,0.13119404308128713,0.10566941708810221,0.10601203284879893,0.129084092126406,0.1232600814572797,0.11433439447607946,0.13071778867588052,0.10253704436529922,0.8468031609195402,0.7784656796769852,0.005340223944875108,0.0333695483470433,0.35895045905765016,0.147455022149896,0.13625712896237674,0.10534229612595081,0.09977182228983043,0.14731416169289202,0.12385650224215246,0.11967024199982271,0.14077947185728723,0.10448025500265629,0.4753075253256151,0.09766076669927953,0.10170396405214219,0.10528634361233481,0.10458517250698136,0.1013217806463021,0.09795262946607787,0.1009089711500461,0.25604526767163255,0.09844253734731871,0.10627372181290466,0.14755539922616953,0.14263217097862768,0.13082861094997988,0.1168099873412196,0.1383269791433057,0.16374320682189722,0.0992407324698526,0.09870953135612406,0.13150586759831587,0.12649906724704627,0.1113307851148895,0.10886828445942946,0.13275406458547948,0.1593892311813555,0.10533833244063559,0.10563601309240908,0.11287208728056392,0.10432921663917251,0.0007084661707403471,0.026026362186214423,0.5784377719756311,0.10140620148161292,0.10538964795941075,0.10648639095086603,0.10266292922214436,0.10321608930628155
