,mu_plus_ProbNNk,mu_plus_ProbNNpi,mu_plus_ProbNNmu,mu_plus_ProbNNe,mu_plus_ProbNNp,mu_plus_P,mu_plus_PT,mu_plus_ETA,mu_plus_PHI,mu_plus_PE,mu_plus_PX,mu_plus_PY,mu_plus_PZ,mu_plus_IPCHI2_OWNPV,mu_minus_ProbNNk,mu_minus_ProbNNpi,mu_minus_ProbNNmu,mu_minus_ProbNNe,mu_minus_ProbNNp,mu_minus_P,mu_minus_PT,mu_minus_ETA,mu_minus_PHI,mu_minus_PE,mu_minus_PX,mu_minus_PY,mu_minus_PZ,mu_minus_IPCHI2_OWNPV,K_ProbNNk,K_ProbNNpi,K_ProbNNmu,K_ProbNNe,K_ProbNNp,K_P,K_PT,K_ETA,K_PHI,K_PE,K_PX,K_PY,K_PZ,K_IPCHI2_OWNPV,Pi_ProbNNk,Pi_ProbNNpi,Pi_ProbNNmu,Pi_ProbNNe,Pi_ProbNNp,Pi_P,Pi_PT,Pi_ETA,Pi_PHI,Pi_PE,Pi_PX,Pi_PY,Pi_PZ,Pi_IPCHI2_OWNPV,B0_M,B0_ENDVERTEX_CHI2,B0_FDCHI2_OWNPV,B0_P,B0_PT,B0_PX,B0_PY,B0_PZ,Kstar_M,Kstar_ENDVERTEX_CHI2,Kstar_FDCHI2_OWNPV,Kstar_P,Kstar_PT,Kstar_PX,Kstar_PY,Kstar_PZ,J_psi_M,J_psi_ENDVERTEX_CHI2,J_psi_FDCHI2_OWNPV,J_psi_P,J_psi_PT,J_psi_PX,J_psi_PY,J_psi_PZ,q2,phi,costhetal,costhetak,B0_IPCHI2_OWNPV,B0_DIRA_OWNPV,B0_OWNPV_X,B0_OWNPV_Y,B0_OWNPV_Z,B0_FD_OWNPV,B0_ENDVERTEX_X,B0_ENDVERTEX_Y,B0_ENDVERTEX_Z
0,0.018981335020563112,0.03763440860215054,0.03131416837782341,0.0027347310847766638,0.011307953260459858,0.039038324208521775,0.03556837298726268,0.030340102764864204,0.028417442430181284,0.039019747799191054,0.034761904761904765,0.036775106082036775,0.03375722543352601,0.03703703703703703,0.024459078080903102,0.03699196884886834,0.025871172122492084,0.0027472527472527475,0.016745540589734254,0.03217942467089225,0.03446601941747572,0.0372328200413698,0.03321934538348803,0.03218727139722019,0.034171808258187,0.03770981834904576,0.03491755577109602,0.040293908509125384,0.04056695992179863,0.03338315894369706,0.0018256503879507074,0.008903278025091055,0.03567984570877531,0.03729053575643143,0.038498098859315585,0.03813953488372093,0.03898916967509025,0.037272941731540464,0.037945395650161966,0.03568879371877231,0.04105011933174224,0.03843449730489805,0.04031856645097063,0.023227081788979493,0.0026978417266187047,0.019734345351043646,0.03801695350629335,0.033761652809271854,0.11284807034684906,0.03388212837031735,0.02150537634408602,0.03377867406100328,0.06828349423122204,0.047042052744119746,0.041695947528695244,0.11529521152952116,0.36844636844636847,0.07340324118207817,0.029967727063162752,0.023847741343728503,0.034131310737141506,0.01938454082868912,0.027491408934707903,0.018181818181818184,0.07090866400563513,0.05810546875,0.05456255879586077,0.022427111886369297,0.04557322572988369,0.028422548555187117,0.027077497665732957,0.0299625468164794,0.04267425320056899,0.03355215171407731,0.04369274136715997,0.03593380614657211,0.04161795651157353,0.0384985563041386,0.028403525954946135,0.031647087029489325,0.04071005917159763,0.018221050107887795,0.017183770883054894,0.03538536112457586,0.037953398991112185,0.003720930232558139,0.000944733112895607,0.0009350163627863487,0.04289044289044289,0.027948839412600665,0.03154121863799283,0.021417179311916154,0.021586109807602068
